wkt_geom,OBJECTID,Id,Komm,Ip,X_WERT,Y_WERT,Typ,Brgwl,Iz,Nbr,Rbr,Ski,Hz,Hbr,Qbr,Brkenn
Point (2529354.39000000013038516 5662025.05999999959021807),10827,0,,36691,2529354.39,5662025.06,M,xx0987xxxxxx,44,2,0.49,1,0,0,-3.2,WR2669
Point (2529354.39000000013038516 5662025.05999999959021807),10828,0,C,36691,2529354.39,5662025.06,M,xx0987xxxxxx,44,1,0.49,1,0,0,-1.393,WR2669
Point (2529354.39000000013038516 5662025.05999999959021807),10829,0,C,36691,2529354.39,5662025.06,M,xx0987xxxxxx,45,1,0.49,1,0,0,-1.504,WR2670
Point (2529354.39000000013038516 5662025.05999999959021807),10830,0,,36691,2529354.39,5662025.06,M,xx0987xxxxxx,45,2,0.49,1,0,0,-2.722,WR2669
Point (2529354.39000000013038516 5662025.05999999959021807),10831,0,C,36691,2529354.39,5662025.06,M,xx0987xxxxxx,45,1,0.49,1,0,0,-1.218,WR2669
Point (2529742.68999999994412065 5662119.26999999955296516),10872,0,,36718,2529742.69,5662119.27,M,xx0987xxxxxx,42,1,0.49,1,0,0,-1.198,WR2614
Point (2529742.68999999994412065 5662119.26999999955296516),10873,0,,36718,2529742.69,5662119.27,M,xx0987xxxxxx,43,1,0.49,1,0,0,-1.845,WR2614
Point (2529742.68999999994412065 5662119.26999999955296516),10874,0,,36718,2529742.69,5662119.27,M,xx0987xxxxxx,44,1,0.49,1,0,0,-1.118,WR2614
Point (2529742.68999999994412065 5662119.26999999955296516),10875,0,,36718,2529742.69,5662119.27,M,xx0987xxxxxx,45,1,0.49,1,0,0,-0.865,WR2614
Point (2529981 5662125.71999999973922968),10900,0,,36751,2529981,5662125.72,M,xx0987xxxxxx,42,1,0.49,1,0,0,-0.935,WR2606
Point (2529981 5662125.71999999973922968),10901,0,,36751,2529981,5662125.72,M,xx0987xxxxxx,43,1,0.49,1,0,0,-1.581,WR2606
Point (2529981 5662125.71999999973922968),10902,0,,36751,2529981,5662125.72,M,xx0987xxxxxx,44,1,0.49,1,0,0,-1.407,WR2606
Point (2529981 5662125.71999999973922968),10903,0,,36751,2529981,5662125.72,M,xx0987xxxxxx,45,1,0.49,1,0,0,-0.821,WR2606
Point (2529716.7099999999627471 5662050.92999999970197678),11077,0,,36779,2529716.71,5662050.93,M,xx0987xxxxxx,42,1,0.49,1,0,0,-0.786,WR2608
Point (2529716.7099999999627471 5662050.92999999970197678),11078,0,,36779,2529716.71,5662050.93,M,xx0987xxxxxx,43,1,0.49,1,0,0,-1.437,WR2608
Point (2529716.7099999999627471 5662050.92999999970197678),11079,0,,36779,2529716.71,5662050.93,M,xx0987xxxxxx,44,1,0.49,1,0,0,-1.204,WR2608
Point (2529716.7099999999627471 5662050.92999999970197678),11080,0,,36779,2529716.71,5662050.93,M,xx0987xxxxxx,45,1,0.49,1,0,0,-1.3,WR2608
Point (2529921.0400000000372529 5662100.83000000007450581),11089,0,,36783,2529921.04,5662100.83,M,xx0987xxxxxx,42,1,0.49,1,0,0,-0.411,WR2607
Point (2529921.0400000000372529 5662100.83000000007450581),11090,0,,36783,2529921.04,5662100.83,M,xx0987xxxxxx,43,1,0.49,1,0,0,-1.558,WR2607
Point (2529921.0400000000372529 5662100.83000000007450581),11091,0,,36783,2529921.04,5662100.83,M,xx0987xxxxxx,44,1,0.49,1,0,0,-1.121,WR2607
Point (2529921.0400000000372529 5662100.83000000007450581),11092,0,,36783,2529921.04,5662100.83,M,xx0987xxxxxx,45,1,0.49,1,0,0,-0.856,WR2607
Point (2529996.54999999981373549 5662014.36000000033527613),11100,0,,36786,2529996.55,5662014.36,M,xx0987xxxxxx,42,1,0.49,1,0,0,-0.597,WR2600
Point (2529996.54999999981373549 5662014.36000000033527613),11101,0,,36786,2529996.55,5662014.36,M,xx0987xxxxxx,43,1,0.49,1,0,0,-0.875,WR2600
Point (2529996.54999999981373549 5662014.36000000033527613),11102,0,,36786,2529996.55,5662014.36,M,xx0987xxxxxx,44,1,0.49,1,0,0,-0.609,WR2600
Point (2529996.54999999981373549 5662014.36000000033527613),11103,0,,36786,2529996.55,5662014.36,M,xx0987xxxxxx,45,1,0.49,1,0,0,-0.713,WR2600
Point (2530872.52000000001862645 5662162.99000000022351742),11104,0,,36788,2530872.52,5662162.99,M,xx0987xxxxxx,40,1,0.39,1,0,0,-0.827,WR2439
Point (2530872.52000000001862645 5662162.99000000022351742),11105,0,,36788,2530872.52,5662162.99,M,xx0987xxxxxx,41,1,0.39,1,0,0,-0.46,WR2439
Point (2530872.52000000001862645 5662162.99000000022351742),11106,0,,36788,2530872.52,5662162.99,M,xx0987xxxxxx,42,1,0.39,1,0,0,-0.124,WR2439
Point (2530872.52000000001862645 5662162.99000000022351742),11107,0,,36788,2530872.52,5662162.99,M,xx0987xxxxxx,43,1,0.39,1,0,0,-0.088,WR2439
Point (2530872.52000000001862645 5662162.99000000022351742),11108,0,,36788,2530872.52,5662162.99,M,xx0987xxxxxx,44,1,0.39,1,0,0,-0.069,WR2439
Point (2530872.52000000001862645 5662162.99000000022351742),11109,0,,36788,2530872.52,5662162.99,M,xx0987xxxxxx,45,1,0.39,1,0,0,-0.065,WR2439
Point (2530226.33000000007450581 5662000.03000000026077032),11110,0,,36790,2530226.33,5662000.03,M,xx0987xxxxxx,39,1,0.39,1,0,0,-0.016,WR2435
Point (2530226.33000000007450581 5662000.03000000026077032),11111,0,,36790,2530226.33,5662000.03,M,xx0987xxxxxx,40,1,0.39,1,0,0,-1.266,WR2435
Point (2530226.33000000007450581 5662000.03000000026077032),11112,0,,36790,2530226.33,5662000.03,M,xx0987xxxxxx,41,1,0.39,1,0,0,-0.705,WR2435
Point (2530226.33000000007450581 5662000.03000000026077032),11113,0,,36790,2530226.33,5662000.03,M,xx0987xxxxxx,42,1,0.39,1,0,0,-0.494,WR2435
Point (2530226.33000000007450581 5662000.03000000026077032),11114,0,,36790,2530226.33,5662000.03,M,xx0987xxxxxx,43,1,0.39,1,0,0,-0.255,WR2435
Point (2530226.33000000007450581 5662000.03000000026077032),11115,0,,36790,2530226.33,5662000.03,M,xx0987xxxxxx,44,1,0.39,1,0,0,-0.117,WR2435
Point (2530226.33000000007450581 5662000.03000000026077032),11116,0,,36790,2530226.33,5662000.03,M,xx0987xxxxxx,45,1,0.39,1,0,0,-0.142,WR2435
Point (2530443.93999999994412065 5662047.7900000000372529),11117,0,,36791,2530443.94,5662047.79,M,xx0987xxxxxx,39,1,0.39,1,0,0,-0.004,WR2431
Point (2530443.93999999994412065 5662047.7900000000372529),11118,0,,36791,2530443.94,5662047.79,M,xx0987xxxxxx,40,1,0.39,1,0,0,-1.258,WR2431
Point (2530443.93999999994412065 5662047.7900000000372529),11119,0,,36791,2530443.94,5662047.79,M,xx0987xxxxxx,41,1,0.39,1,0,0,-0.969,WR2431
Point (2530443.93999999994412065 5662047.7900000000372529),11120,0,,36791,2530443.94,5662047.79,M,xx0987xxxxxx,42,1,0.39,1,0,0,-0.376,WR2431
Point (2530443.93999999994412065 5662047.7900000000372529),11121,0,,36791,2530443.94,5662047.79,M,xx0987xxxxxx,43,1,0.39,1,0,0,-0.232,WR2431
Point (2530443.93999999994412065 5662047.7900000000372529),11122,0,,36791,2530443.94,5662047.79,M,xx0987xxxxxx,44,1,0.39,1,0,0,-0.076,WR2431
Point (2530443.93999999994412065 5662047.7900000000372529),11123,0,,36791,2530443.94,5662047.79,M,xx0987xxxxxx,45,1,0.39,1,0,0,-0.048,WR2431
Point (2530548.47999999998137355 5662070.15000000037252903),11124,0,,36792,2530548.48,5662070.15,M,xx0987xxxxxx,40,2,0.39,1,0,0,-2.101,WR2429
Point (2530548.47999999998137355 5662070.15000000037252903),11125,0,,36792,2530548.48,5662070.15,M,xx0987xxxxxx,41,2,0.39,1,0,0,-1.506,WR2429
Point (2530548.47999999998137355 5662070.15000000037252903),11126,0,,36792,2530548.48,5662070.15,M,xx0987xxxxxx,42,2,0.39,1,0,0,-0.469,WR2429
Point (2530548.47999999998137355 5662070.15000000037252903),11127,0,C,36792,2530548.48,5662070.15,M,xx0987xxxxxx,43,1,0.39,1,0,0,-0.081,WR2429
Point (2530548.47999999998137355 5662070.15000000037252903),11128,0,,36792,2530548.48,5662070.15,M,xx0987xxxxxx,43,2,0.39,1,0,0,-0.181,WR2429
Point (2530548.47999999998137355 5662070.15000000037252903),11129,0,C,36792,2530548.48,5662070.15,M,xx0987xxxxxx,43,1,0.39,1,0,0,-0.1,WR2445
Point (2530548.47999999998137355 5662070.15000000037252903),11130,0,C,36792,2530548.48,5662070.15,M,xx0987xxxxxx,44,1,0.39,1,0,0,-0.059,WR2429
Point (2530548.47999999998137355 5662070.15000000037252903),11131,0,C,36792,2530548.48,5662070.15,M,xx0987xxxxxx,44,1,0.39,1,0,0,-0.074,WR2445
Point (2530548.47999999998137355 5662070.15000000037252903),11132,0,,36792,2530548.48,5662070.15,M,xx0987xxxxxx,44,2,0.39,1,0,0,-0.133,WR2429
Point (2530548.47999999998137355 5662070.15000000037252903),11133,0,,36792,2530548.48,5662070.15,M,xx0987xxxxxx,45,2,0.39,1,0,0,-0.091,WR2429
Point (2530548.47999999998137355 5662070.15000000037252903),11134,0,C,36792,2530548.48,5662070.15,M,xx0987xxxxxx,45,1,0.39,1,0,0,-0.058,WR2429
Point (2530548.47999999998137355 5662070.15000000037252903),11135,0,C,36792,2530548.48,5662070.15,M,xx0987xxxxxx,45,1,0.39,1,0,0,-0.033,WR2445
Point (2530650.81000000005587935 5662115.12999999988824129),11136,0,,36793,2530650.81,5662115.13,M,xx0987xxxxxx,40,1,0.39,1,0,0,-0.817,WR2427
Point (2530650.81000000005587935 5662115.12999999988824129),11137,0,,36793,2530650.81,5662115.13,M,xx0987xxxxxx,41,1,0.39,1,0,0,-0.575,WR2427
Point (2530650.81000000005587935 5662115.12999999988824129),11138,0,,36793,2530650.81,5662115.13,M,xx0987xxxxxx,42,1,0.39,1,0,0,-0.339,WR2427
Point (2530650.81000000005587935 5662115.12999999988824129),11139,0,,36793,2530650.81,5662115.13,M,xx0987xxxxxx,43,1,0.39,1,0,0,-0.169,WR2427
Point (2530650.81000000005587935 5662115.12999999988824129),11140,0,,36793,2530650.81,5662115.13,M,xx0987xxxxxx,44,1,0.39,1,0,0,-0.005,WR2427
Point (2530650.81000000005587935 5662115.12999999988824129),11141,0,,36793,2530650.81,5662115.13,M,xx0987xxxxxx,45,0,0.39,1,0,0,0,WR2427
Point (2530762.64999999990686774 5662132.23000000044703484),11142,0,,36794,2530762.65,5662132.23,M,xx0987xxxxxx,40,2,0.39,1,0,0,-2.013,WR2425
Point (2530762.64999999990686774 5662132.23000000044703484),11143,0,,36794,2530762.65,5662132.23,M,xx0987xxxxxx,41,2,0.39,1,0,0,-2.326,WR2425
Point (2530762.64999999990686774 5662132.23000000044703484),11144,0,,36794,2530762.65,5662132.23,M,xx0987xxxxxx,42,2,0.39,1,0,0,-1.305,WR2425
Point (2530762.64999999990686774 5662132.23000000044703484),11145,0,,36794,2530762.65,5662132.23,M,xx0987xxxxxx,43,2,0.39,1,0,0,-0.279,WR2425
Point (2530762.64999999990686774 5662132.23000000044703484),11146,0,C,36794,2530762.65,5662132.23,M,xx0987xxxxxx,43,1,0.39,1,0,0,-0.085,WR2441
Point (2530762.64999999990686774 5662132.23000000044703484),11147,0,C,36794,2530762.65,5662132.23,M,xx0987xxxxxx,43,1,0.39,1,0,0,-0.194,WR2425
Point (2530762.64999999990686774 5662132.23000000044703484),11148,0,C,36794,2530762.65,5662132.23,M,xx0987xxxxxx,44,1,0.39,1,0,0,-0.131,WR2425
Point (2530762.64999999990686774 5662132.23000000044703484),11149,0,,36794,2530762.65,5662132.23,M,xx0987xxxxxx,44,2,0.39,1,0,0,-0.156,WR2425
Point (2530762.64999999990686774 5662132.23000000044703484),11150,0,C,36794,2530762.65,5662132.23,M,xx0987xxxxxx,44,1,0.39,1,0,0,-0.025,WR2441
Point (2530762.64999999990686774 5662132.23000000044703484),11151,0,C,36794,2530762.65,5662132.23,M,xx0987xxxxxx,45,1,0.39,1,0,0,-0.028,WR2441
Point (2530762.64999999990686774 5662132.23000000044703484),11152,0,C,36794,2530762.65,5662132.23,M,xx0987xxxxxx,45,1,0.39,1,0,0,-0.076,WR2425
Point (2530762.64999999990686774 5662132.23000000044703484),11153,0,,36794,2530762.65,5662132.23,M,xx0987xxxxxx,45,2,0.39,1,0,0,-0.104,WR2425
Point (2530831.79999999981373549 5662145.92999999970197678),11154,0,,36795,2530831.8,5662145.93,M,xx0987xxxxxx,40,1,0.39,1,0,0,-0.862,WR2440
Point (2530831.79999999981373549 5662145.92999999970197678),11155,0,,36795,2530831.8,5662145.93,M,xx0987xxxxxx,41,1,0.39,1,0,0,-0.722,WR2440
Point (2530831.79999999981373549 5662145.92999999970197678),11156,0,,36795,2530831.8,5662145.93,M,xx0987xxxxxx,42,1,0.39,1,0,0,-0.441,WR2440
Point (2530831.79999999981373549 5662145.92999999970197678),11157,0,,36795,2530831.8,5662145.93,M,xx0987xxxxxx,43,1,0.39,1,0,0,-0.192,WR2440
Point (2530831.79999999981373549 5662145.92999999970197678),11158,0,,36795,2530831.8,5662145.93,M,xx0987xxxxxx,44,1,0.39,1,0,0,-0.089,WR2440
Point (2530831.79999999981373549 5662145.92999999970197678),11159,0,,36795,2530831.8,5662145.93,M,xx0987xxxxxx,45,1,0.39,1,0,0,-0.125,WR2440
Point (2530857.58999999985098839 5662020.41000000014901161),11160,0,,36796,2530857.59,5662020.41,M,xx0987xxxxxx,40,1,0.39,1,0,0,-0.486,W 5520
Point (2530857.58999999985098839 5662020.41000000014901161),11161,0,,36796,2530857.59,5662020.41,M,xx0987xxxxxx,41,1,0.39,1,0,0,-0.515,W 5520
Point (2530857.58999999985098839 5662020.41000000014901161),11162,0,,36796,2530857.59,5662020.41,M,xx0987xxxxxx,42,1,0.39,1,0,0,-0.102,W 5520
Point (2530857.58999999985098839 5662020.41000000014901161),11163,0,,36796,2530857.59,5662020.41,M,xx0987xxxxxx,43,1,0.39,1,0,0,-0.032,WS5520
Point (2530857.58999999985098839 5662020.41000000014901161),11164,0,,36796,2530857.59,5662020.41,M,xx0987xxxxxx,44,1,0.39,1,0,0,-0.006,WS5520
Point (2530857.58999999985098839 5662020.41000000014901161),11165,0,,36796,2530857.59,5662020.41,M,xx0987xxxxxx,45,0,0.39,1,0,0,0,WS5520
Point (2530769.47000000020489097 5662010.98000000044703484),11166,0,,36797,2530769.47,5662010.98,M,xx0987xxxxxx,40,1,0.39,1,0,0,-0.325,W 5499
Point (2530769.47000000020489097 5662010.98000000044703484),11167,0,,36797,2530769.47,5662010.98,M,xx0987xxxxxx,41,1,0.39,1,0,0,-0.611,W 5499
Point (2530769.47000000020489097 5662010.98000000044703484),11168,0,,36797,2530769.47,5662010.98,M,xx0987xxxxxx,42,1,0.39,1,0,0,-0.119,W 5499
Point (2530769.47000000020489097 5662010.98000000044703484),11169,0,,36797,2530769.47,5662010.98,M,xx0987xxxxxx,43,1,0.39,1,0,0,-0.041,W 5499
Point (2530769.47000000020489097 5662010.98000000044703484),11170,0,,36797,2530769.47,5662010.98,M,xx0987xxxxxx,44,1,0.39,1,0,0,-0.029,W 5499
Point (2530769.47000000020489097 5662010.98000000044703484),11171,0,,36797,2530769.47,5662010.98,M,xx0987xxxxxx,45,1,0.39,1,0,0,-0.009,W 5499
Point (2530983.70000000018626451 5662031.9599999999627471),11172,0,,36798,2530983.7,5662031.96,M,xx0987xxxxxx,40,1,0.39,1,0,0,-0.251,W 5519
Point (2530983.70000000018626451 5662031.9599999999627471),11173,0,,36798,2530983.7,5662031.96,M,xx0987xxxxxx,41,1,0.39,1,0,0,-0.296,W 5519
Point (2530983.70000000018626451 5662031.9599999999627471),11174,0,,36798,2530983.7,5662031.96,M,xx0987xxxxxx,42,1,0.39,1,0,0,-0.082,W 5519
Point (2530983.70000000018626451 5662031.9599999999627471),11175,0,,36798,2530983.7,5662031.96,M,xx0987xxxxxx,43,1,0.39,1,0,0,-0.047,WS5519
Point (2530983.70000000018626451 5662031.9599999999627471),11176,0,,36798,2530983.7,5662031.96,M,xx0987xxxxxx,44,1,0.39,1,0,0,-0.033,WS5519
Point (2530983.70000000018626451 5662031.9599999999627471),11177,0,,36798,2530983.7,5662031.96,M,xx0987xxxxxx,45,1,0.39,1,0,0,-0.001,WS5519
Point (2530885.2900000000372529 5662109.51999999955296516),11178,0,,36801,2530885.29,5662109.52,M,xx0987xxxxxx,39,1,0.39,1,0,0,-0.155,WR2422
Point (2530885.2900000000372529 5662109.51999999955296516),11179,0,,36801,2530885.29,5662109.52,M,xx0987xxxxxx,40,2,0.39,1,0,0,-1.945,WR2422
Point (2530885.2900000000372529 5662109.51999999955296516),11180,0,,36801,2530885.29,5662109.52,M,xx0987xxxxxx,41,2,0.39,1,0,0,-0.784,WR2422
Point (2530885.2900000000372529 5662109.51999999955296516),11181,0,,36801,2530885.29,5662109.52,M,xx0987xxxxxx,42,2,0.39,1,0,0,-0.292,WR2422
Point (2530885.2900000000372529 5662109.51999999955296516),11182,0,C,36801,2530885.29,5662109.52,M,xx0987xxxxxx,43,1,0.39,1,0,0,-0.037,WR2423
Point (2530885.2900000000372529 5662109.51999999955296516),11183,0,C,36801,2530885.29,5662109.52,M,xx0987xxxxxx,43,1,0.39,1,0,0,-0.047,WR2422
Point (2530885.2900000000372529 5662109.51999999955296516),11184,0,,36801,2530885.29,5662109.52,M,xx0987xxxxxx,43,2,0.39,1,0,0,-0.084,WR2422
Point (2530885.2900000000372529 5662109.51999999955296516),11185,0,,36801,2530885.29,5662109.52,M,xx0987xxxxxx,44,2,0.39,1,0,0,-0.072,WR2422
Point (2530885.2900000000372529 5662109.51999999955296516),11186,0,C,36801,2530885.29,5662109.52,M,xx0987xxxxxx,44,1,0.39,1,0,0,-0.04,WR2422
Point (2530885.2900000000372529 5662109.51999999955296516),11187,0,C,36801,2530885.29,5662109.52,M,xx0987xxxxxx,44,1,0.39,1,0,0,-0.032,WR2423
Point (2530885.2900000000372529 5662109.51999999955296516),11188,0,C,36801,2530885.29,5662109.52,M,xx0987xxxxxx,45,1,0.39,1,0,0,-0.027,WR2423
Point (2530885.2900000000372529 5662109.51999999955296516),11189,0,C,36801,2530885.29,5662109.52,M,xx0987xxxxxx,45,1,0.39,1,0,0,-0.033,WR2422
Point (2530885.2900000000372529 5662109.51999999955296516),11190,0,,36801,2530885.29,5662109.52,M,xx0987xxxxxx,45,2,0.39,1,0,0,-0.06,WR2422
Point (2530977.9599999999627471 5662118.87000000011175871),11191,0,,36803,2530977.96,5662118.87,M,xx0987xxxxxx,39,1,0.39,1,0,0,-0.207,WR2421
Point (2530977.9599999999627471 5662118.87000000011175871),11192,0,,36803,2530977.96,5662118.87,M,xx0987xxxxxx,40,1,0.39,1,0,0,-0.87,WR2421
Point (2530977.9599999999627471 5662118.87000000011175871),11193,0,,36803,2530977.96,5662118.87,M,xx0987xxxxxx,41,1,0.39,1,0,0,-0.324,WR2421
Point (2530977.9599999999627471 5662118.87000000011175871),11194,0,,36803,2530977.96,5662118.87,M,xx0987xxxxxx,42,1,0.39,1,0,0,-0.079,WR2421
Point (2530977.9599999999627471 5662118.87000000011175871),11195,0,,36803,2530977.96,5662118.87,M,xx0987xxxxxx,43,1,0.39,1,0,0,-0.017,WR2421
Point (2530977.9599999999627471 5662118.87000000011175871),11196,0,,36803,2530977.96,5662118.87,M,xx0987xxxxxx,44,1,0.39,1,0,0,-0.004,WR2421
Point (2530977.9599999999627471 5662118.87000000011175871),11197,0,,36803,2530977.96,5662118.87,M,xx0987xxxxxx,45,0,0.39,1,0,0,0,WR2421
Point (2530329.5400000000372529 5662018.37999999988824129),11198,0,,36804,2530329.54,5662018.38,M,xx0987xxxxxx,39,1,0.39,1,0,0,-0.045,WR2433
Point (2530329.5400000000372529 5662018.37999999988824129),11199,0,,36804,2530329.54,5662018.38,M,xx0987xxxxxx,40,1,0.39,1,0,0,-1.214,WR2433
Point (2530329.5400000000372529 5662018.37999999988824129),11200,0,,36804,2530329.54,5662018.38,M,xx0987xxxxxx,41,1,0.39,1,0,0,-0.869,WR2433
Point (2530329.5400000000372529 5662018.37999999988824129),11201,0,,36804,2530329.54,5662018.38,M,xx0987xxxxxx,42,1,0.39,1,0,0,-0.615,WR2433
Point (2530329.5400000000372529 5662018.37999999988824129),11202,0,,36804,2530329.54,5662018.38,M,xx0987xxxxxx,43,1,0.39,1,0,0,-0.232,WR2433
Point (2530329.5400000000372529 5662018.37999999988824129),11203,0,,36804,2530329.54,5662018.38,M,xx0987xxxxxx,44,1,0.39,1,0,0,-0.112,WR2433
Point (2530329.5400000000372529 5662018.37999999988824129),11204,0,,36804,2530329.54,5662018.38,M,xx0987xxxxxx,45,1,0.39,1,0,0,-0.121,WR2433
Point (2530711.85999999986961484 5662014.7900000000372529),11205,0,,36805,2530711.86,5662014.79,M,xx0987xxxxxx,41,1,0.49,1,0,0,-0.124,W 5538
Point (2530711.85999999986961484 5662014.7900000000372529),11206,0,,36805,2530711.86,5662014.79,M,xx0987xxxxxx,42,1,0.49,1,0,0,-0.28,W 5538
Point (2530711.85999999986961484 5662014.7900000000372529),11207,0,,36805,2530711.86,5662014.79,M,xx0987xxxxxx,43,1,0.49,1,0,0,-0.068,W 5538
Point (2530711.85999999986961484 5662014.7900000000372529),11208,0,,36805,2530711.86,5662014.79,M,xx0987xxxxxx,44,1,0.49,1,0,0,-0.035,W 5538
Point (2530711.85999999986961484 5662014.7900000000372529),11209,0,,36805,2530711.86,5662014.79,M,xx0987xxxxxx,45,1,0.49,1,0,0,-0.008,W 5538
Point (2530430.83000000007450581 5662167.15000000037252903),11210,0,,36806,2530430.83,5662167.15,M,xx0987xxxxxx,41,2,0.49,1,0,0,-0.525,WR2458
Point (2530430.83000000007450581 5662167.15000000037252903),11211,0,,36806,2530430.83,5662167.15,M,xx0987xxxxxx,42,2,0.49,1,0,0,-1.376,WR2458
Point (2530430.83000000007450581 5662167.15000000037252903),11212,0,C,36806,2530430.83,5662167.15,M,xx0987xxxxxx,43,1,0.49,1,0,0,-0.436,WR2458
Point (2530430.83000000007450581 5662167.15000000037252903),11213,0,,36806,2530430.83,5662167.15,M,xx0987xxxxxx,43,2,0.49,1,0,0,-1.039,WR2458
Point (2530430.83000000007450581 5662167.15000000037252903),11214,0,C,36806,2530430.83,5662167.15,M,xx0987xxxxxx,43,1,0.49,1,0,0,-0.603,WR2465
Point (2530430.83000000007450581 5662167.15000000037252903),11215,0,C,36806,2530430.83,5662167.15,M,xx0987xxxxxx,44,1,0.49,1,0,0,-0.365,WR2458
Point (2530430.83000000007450581 5662167.15000000037252903),11216,0,C,36806,2530430.83,5662167.15,M,xx0987xxxxxx,44,1,0.49,1,0,0,-0.679,WR2465
Point (2530430.83000000007450581 5662167.15000000037252903),11217,0,,36806,2530430.83,5662167.15,M,xx0987xxxxxx,44,2,0.49,1,0,0,-1.044,WR2458
Point (2530430.83000000007450581 5662167.15000000037252903),11218,0,,36806,2530430.83,5662167.15,M,xx0987xxxxxx,45,2,0.49,1,0,0,-1.203,WR2458
Point (2530430.83000000007450581 5662167.15000000037252903),11219,0,C,36806,2530430.83,5662167.15,M,xx0987xxxxxx,45,1,0.49,1,0,0,-0.397,WR2458
Point (2530430.83000000007450581 5662167.15000000037252903),11220,0,C,36806,2530430.83,5662167.15,M,xx0987xxxxxx,45,1,0.49,1,0,0,-0.806,WR2465
Point (2530328.37000000011175871 5662307.70000000018626451),11221,0,,36807,2530328.37,5662307.7,M,xx0987xxxxxx,41,1,0.49,1,0,0,-0.287,WR2472
Point (2530328.37000000011175871 5662307.70000000018626451),11222,0,,36807,2530328.37,5662307.7,M,xx0987xxxxxx,42,1,0.49,1,0,0,-1.286,WR2472
