per,wellid,qdes,,,,,,BIOS,org,50%,"0-3:30%, 4-6:50%, 7-8:100%",org+WS,"0-3:30%, 4-5:50%, 6-8:100%",,,,,,
6,well1210,0,,,,,,,,,,,,,,,,,
6,well1211,0,,,,,,,,,,,,,,,,,
6,well1212,0,,,,,,,,,,,,,,,,,
6,well1213,0,,,,,,,,,,,,,,,,,
6,well1214,0,,,,,,,,,,,,,,,,,
6,well1215,0,,,,,,,,,,,,,,,,,
6,well1216,0,,,,,,,,,,,,,,,,,
6,well1217,0,,,,,,,,,,,,,,,,,
6,well1218,0,,,,,,,,,,,,,,,,,
6,well1219,0,,,,,,,,,,,,,,,,,
6,well1220,0,,,,,,,,,,,,,,,,,
6,well1221,0,,,,,,,,,,,,,,,,,
6,well1222,0,,,,,,,,,,,,,,,,,
6,well1223,0,,,,,,,,,,,,,,,,,
6,well1224,0,,,,,,,,,,,,,,,,,
6,well1225,0,,,,,,,,,,,,,,,,,
6,well1226,0,,,,,,,,,,,,,,,,,
6,well1227,0,,,,,,,,,,,,,,,,,
6,well1228,0,,,,,,,,,,,,,,,,,
6,well1229,0,,,,,,,,,,,,,,,,,
6,well1230,0,,,,,,,,,,,,,,,,,
6,well1231,0,,,,,,,,,,,,,,,,,
6,well1232,0,,,,,,,,,,,,,,,,,
6,well1233,0,,,,,,,,,,,,,,,,,
6,well1234,0,,,,,,,,,,,,,,,,,
6,well1235,0,,,,,,,,,,,,,,,,,
6,well1236,0,,,,,,,,,,,,,,,,,
6,well1237,0,,,,,,,,,,,,,,,,,
6,well1238,0,,,,,,,,,,,,,,,,,
6,well1239,0,,,,,,,,,,,,,,,,,
6,well1240,0,,,,,,,,,,,,,,,,,
6,well1241,0,,,,,,,,,,,,,,,,,
6,well1242,0,,,,,,,,,,,,,,,,,
6,well1243,0,,,,,,,,,,,,,,,,,
6,well1244,0,,,,,,,,,,,,,,,,,
6,well1245,0,,,,,,,,,,,,,,,,,
6,well1246,0,,,,,,,,,,,,,,,,,
6,well1247,0,,,,,,,,,,,,,,,,,
6,well1248,0,,,,,,,,,,,,,,,,,
6,well1249,0,,,,,,,,,,,,,,,,,
6,well1250,0,,,,,,,,,,,,,,,,,
6,well1251,0,,,,,,,,,,,,,,,,,
6,well1252,0,,,,,,,,,,,,,,,,,
6,well1253,0,,,,,,,,,,,,,,,,,
6,well1254,0,,,,,,,,,,,,,,,,,
6,well1255,0,,,,,,,,,,,,,,,,,
6,well1256,0,,,,,,,,,,,,,,,,,
6,well1257,0,,,,,,,,,,,,,,,,,
6,well1258,0,,,,,,,,,,,,,,,,,
6,well1259,0,,,,,,,,,,,,,,,,,
6,well1260,0,,,,,,,,,,,,,,,,,
6,well1261,0,,,,,,,,,,,,,,,,,
6,well1262,0,,,,,,,,,,,,,,,,,
6,well1263,0,,,,,,,,,,,,,,,,,
6,well1264,0,,,,,,,,,,,,,,,,,
6,well1265,0,,,,,,,,,,,,,,,,,
6,well1266,0,,,,,,,,,,,,,,,,,
6,well1267,0,,,,,,,,,,,,,,,,,
6,well1268,0,,,,,,,,,,,,,,,,,
6,well1269,0,,,,,,,,,,,,,,,,,
6,well1270,0,,,,,,,,,,,,,,,,,
6,well1271,0,,,,,,,,,,,,,,,,,
6,well1272,0,,,,,,,,,,,,,,,,,
6,well1273,0,,,,,,,,,,,,,,,,,
6,well1274,0,,,,,,,,,,,,,,,,,
6,well1275,0,,,,,,,,,,,,,,,,,
6,well1276,0,,,,,,,,,,,,,,,,,
6,well1277,0,,,,,,,,,,,,,,,,,
6,well1278,0,,,,,,,,,,,,,,,,,
6,well1279,0,,,,,,,,,,,,,,,,,
6,well1280,0,,,,,,,,,,,,,,,,,
6,well1281,0,,,,,,,,,,,,,,,,,
6,well1282,0,,,,,,,,,,,,,,,,,
6,well1283,0,,,,,,,,,,,,,,,,,
6,well1284,0,,,,,,,,,,,,,,,,,
6,well1285,0,,,,,,,,,,,,,,,,,
6,well1286,0,,,,,,,,,,,,,,,,,
6,well1287,0,,,,,,,,,,,,,,,,,
6,well1288,0,,,,,,,,,,,,,,,,,
6,well1289,0,,,,,,,,,,,,,,,,,
6,well1290,0,,,,,,,,,,,,,,,,,
6,well1291,0,,,,,,,,,,,,,,,,,
6,well1292,0,,,,,,,,,,,,,,,,,
6,well1293,0,,,,,,,,,,,,,,,,,
6,well1294,0,,,,,,,,,,,,,,,,,
6,well1295,0,,,,,,,,,,,,,,,,,
6,well1296,0,,,,,,,,,,,,,,,,,
6,well1297,0,,,,,,,,,,,,,,,,,
6,well1298,0,,,,,,,,,,,,,,,,,
6,well1299,0,,,,,,,,,,,,,,,,,
6,well1300,0,,,,,,,,,,,,,,,,,
6,well1301,0,,,,,,,,,,,,,,,,,
6,well1302,0,,,,,,,,,,,,,,,,,
6,well1303,0,,,,,,,,,,,,,,,,,
6,well1304,0,,,,,,,,,,,,,,,,,
6,well1305,0,,,,,,,,,,,,,,,,,
6,well1306,0,,,,,,,,,,,,,,,,,
6,well1307,0,,,,,,,,,,,,,,,,,
6,well1308,0,,,,,,,,,,,,,,,,,
6,well1309,0,,,,,,,,,,,,,,,,,
6,well1310,0,,,,,,,,,,,,,,,,,
6,well1311,0,,,,,,,,,,,,,,,,,
6,well1312,0,,,,,,,,,,,,,,,,,
6,well1313,0,,,,,,,,,,,,,,,,,
6,well1314,0,,,,,,,,,,,,,,,,,
6,well1315,0,,,,,,,,,,,,,,,,,
6,well1316,0,,,,,,,,,,,,,,,,,
6,well1317,0,,,,,,,,,,,,,,,,,
6,well1318,0,,,,,,,,,,,,,,,,,
6,well1319,0,,,,,,,,,,,,,,,,,
6,well1320,0,,,,,,,,,,,,,,,,,
6,well1321,0,,,,,,,,,,,,,,,,,
6,well1322,0,,,,,,,,,,,,,,,,,
6,well1323,0,,,,,,,,,,,,,,,,,
6,well1324,0,,,,,,,,,,,,,,,,,
6,well1325,0,,,,,,,,,,,,,,,,,
6,well1326,0,,,,,,,,,,,,,,,,,
6,well1327,0,,,,,,,,,,,,,,,,,
6,well1328,0,,,,,,,,,,,,,,,,,
6,well1329,0,,,,,,,,,,,,,,,,,
6,well1330,0,,,,,,,,,,,,,,,,,
6,well1331,0,,,,,,,,,,,,,,,,,
6,well1332,0,,,,,,,,,,,,,,,,,
6,well1333,0,,,,,,,,,,,,,,,,,
6,well1334,0,,,,,,,,,,,,,,,,,
6,well1335,0,,,,,,,,,,,,,,,,,
6,well1336,0,,,,,,,,,,,,,,,,,
6,well1337,0,,,,,,,,,,,,,,,,,
6,well1338,0,,,,,,,,,,,,,,,,,
6,well1339,0,,,,,,,,,,,,,,,,,
6,well1340,0,,,,,,,,,,,,,,,,,
6,well1341,0,,,,,,,,,,,,,,,,,
6,well1342,0,,,,,,,,,,,,,,,,,
6,well1343,0,,,,,,,,,,,,,,,,,
6,well1344,0,,,,,,,,,,,,,,,,,
6,well1345,0,,,,,,,,,,,,,,,,,
6,well1346,0,,,,,,,,,,,,,,,,,
6,well1347,0,,,,,,,,,,,,,,,,,
6,well1348,0,,,,,,,,,,,,,,,,,
6,well1349,0,,,,,,,,,,,,,,,,,
6,well1350,0,,,,,,,,,,,,,,,,,
6,well1351,0,,,,,,,,,,,,,,,,,
6,well1352,0,,,,,,,,,,,,,,,,,
6,well1353,0,,,,,,,,,,,,,,,,,
6,well1354,0,,,,,,,,,,,,,,,,,
6,well1355,0,,,,,,,,,,,,,,,,,
6,well1356,0,,,,,,,,,,,,,,,,,
6,well1357,0,,,,,,,,,,,,,,,,,
6,well1358,0,,,,,,,,,,,,,,,,,
6,well1359,0,,,,,,,,,,,,,,,,,
6,well1360,0,,,,,,,,,,,,,,,,,
6,well1361,0,,,,,,,,,,,,,,,,,
6,well1362,0,,,,,,,,,,,,,,,,,
6,well1363,0,,,,,,,,,,,,,,,,,
6,well1364,0,,,,,,,,,,,,,,,,,
6,well1365,0,,,,,,,,,,,,,,,,,
6,well1366,0,,,,,,,,,,,,,,,,,
6,well1367,0,,,,,,,,,,,,,,,,,
6,well1368,0,,,,,,,,,,,,,,,,,
6,well1369,0,,,,,,,,,,,,,,,,,
6,well1370,0,,,,,,,,,,,,,,,,,
6,well1371,0,,,,,,,,,,,,,,,,,
6,well1372,0,,,,,,,,,,,,,,,,,
6,well1373,0,,,,,,,,,,,,,,,,,
6,well1374,0,,,,,,,,,,,,,,,,,
6,well1375,0,,,,,,,,,,,,,,,,,
6,well1376,0,,,,,,,,,,,,,,,,,
6,well1377,0,,,,,,,,,,,,,,,,,
6,well1378,0,,,,,,,,,,,,,,,,,
6,well1379,0,,,,,,,,,,,,,,,,,
6,well1380,0,,,,,,,,,,,,,,,,,
6,well1381,0,,,,,,,,,,,,,,,,,
6,well1382,0,,,,,,,,,,,,,,,,,
6,well1383,0,,,,,,,,,,,,,,,,,
6,well1384,0,,,,,,,,,,,,,,,,,
6,well1385,0,,,,,,,,,,,,,,,,,
6,well1386,0,,,,,,,,,,,,,,,,,
6,well1387,0,,,,,,,,,,,,,,,,,
6,well1388,0,,,,,,,,,,,,,,,,,
6,well1389,0,,,,,,,,,,,,,,,,,
6,well1390,0,,,,,,,,,,,,,,,,,
6,well1391,0,,,,,,,,,,,,,,,,,
6,well1392,0,,,,,,,,,,,,,,,,,
6,well1393,0,,,,,,,,,,,,,,,,,
6,well1394,0,,,,,,,,,,,,,,,,,
6,well1395,0,,,,,,,,,,,,,,,,,
6,well1396,0,,,,,,,,,,,,,,,,,
6,well1397,0,,,,,,,,,,,,,,,,,
6,well1398,0,,,,,,,,,,,,,,,,,
6,well1399,0,,,,,,,,,,,,,,,,,
6,well1400,0,,,,,,,,,,,,,,,,,
6,well1401,0,,,,,,,,,,,,,,,,,
6,well1402,0,,,,,,,,,,,,,,,,,
6,well1403,0,,,,,,,,,,,,,,,,,
6,well1404,0,,,,,,,,,,,,,,,,,
6,well1405,0,,,,,,,,,,,,,,,,,
6,well1406,0,,,,,,,,,,,,,,,,,
6,well1407,0,,,,,,,,,,,,,,,,,
6,well1408,0,,,,,,,,,,,,,,,,,
6,well1409,0,,,,,,,,,,,,,,,,,
6,well1410,0,,,,,,,,,,,,,,,,,
6,well1411,0,,,,,,,,,,,,,,,,,
6,well1412,0,,,,,,,,,,,,,,,,,
6,well1413,0,,,,,,,,,,,,,,,,,
6,well1414,0,,,,,,,,,,,,,,,,,
6,well1415,0,,,,,,,,,,,,,,,,,
6,well1416,0,,,,,,,,,,,,,,,,,
6,well1417,0,,,,,,,,,,,,,,,,,
6,well1418,0,,,,,,,,,,,,,,,,,
6,well1419,0,,,,,,,,,,,,,,,,,
6,well1420,0,,,,,,,,,,,,,,,,,
6,well1421,0,,,,,,,,,,,,,,,,,
6,well1422,0,,,,,,,,,,,,,,,,,
6,well1423,0,,,,,,,,,,,,,,,,,
6,well1424,0,,,,,,,,,,,,,,,,,
6,well1425,0,,,,,,,,,,,,,,,,,
6,well1426,0,,,,,,,,,,,,,,,,,
6,well1427,0,,,,,,,,,,,,,,,,,
6,well1428,0,,,,,,,,,,,,,,,,,
6,well1429,0,,,,,,,,,,,,,,,,,
6,well1430,0,,,,,,,,,,,,,,,,,
6,well1431,0,,,,,,,,,,,,,,,,,
6,well1432,0,,,,,,,,,,,,,,,,,
6,well1433,0,,,,,,,,,,,,,,,,,
6,well1434,0,,,,,,,,,,,,,,,,,
6,well1435,0,,,,,,,,,,,,,,,,,
6,well1436,0,,,,,,,,,,,,,,,,,
6,well1437,0,,,,,,,,,,,,,,,,,
6,well1438,0,,,,,,,,,,,,,,,,,
6,well1439,0,,,,,,,,,,,,,,,,,
6,well1440,0,,,,,,,,,,,,,,,,,
6,well1441,0,,,,,,,,,,,,,,,,,
6,well1442,0,,,,,,,,,,,,,,,,,
6,well1443,0,,,,,,,,,,,,,,,,,
6,well1444,0,,,,,,,,,,,,,,,,,
6,well1445,0,,,,,,,,,,,,,,,,,
6,well1446,0,,,,,,,,,,,,,,,,,
6,well1447,0,,,,,,,,,,,,,,,,,
6,well1448,0,,,,,,,,,,,,,,,,,
6,well1449,0,,,,,,,,,,,,,,,,,
6,well1450,0,,,,,,,,,,,,,,,,,
6,well1451,0,,,,,,,,,,,,,,,,,
6,well1452,0,,,,,,,,,,,,,,,,,
6,well1453,0,,,,,,,,,,,,,,,,,
6,well1454,0,,,,,,,,,,,,,,,,,
6,well1455,0,,,,,,,,,,,,,,,,,
6,well1456,0,,,,,,,,,,,,,,,,,
6,well1457,0,,,,,,,,,,,,,,,,,
6,well1458,0,,,,,,,,,,,,,,,,,
6,well1459,0,,,,,,,,,,,,,,,,,
6,well1460,0,,,,,,,,,,,,,,,,,
6,well1461,0,,,,,,,,,,,,,,,,,
6,well1462,0,,,,,,,,,,,,,,,,,
6,well1463,0,,,,,,,,,,,,,,,,,
6,well1464,0,,,,,,,,,,,,,,,,,
6,well1465,0,,,,,,,,,,,,,,,,,
6,well1466,0,,,,,,,,,,,,,,,,,
6,well1467,0,,,,,,,,,,,,,,,,,
6,well1468,0,,,,,,,,,,,,,,,,,
6,well1469,0,,,,,,,,,,,,,,,,,
6,well1470,0,,,,,,,,,,,,,,,,,
6,well1471,0,,,,,,,,,,,,,,,,,
6,well1472,0,,,,,,,,,,,,,,,,,
6,well1473,0,,,,,,,,,,,,,,,,,
6,well1474,0,,,,,,,,,,,,,,,,,
6,well1475,0,,,,,,,,,,,,,,,,,
6,well1476,0,,,,,,,,,,,,,,,,,
6,well1477,0,,,,,,,,,,,,,,,,,
6,well1478,0,,,,,,,,,,,,,,,,,
6,well1479,0,,,,,,,,,,,,,,,,,
6,well1480,0,,,,,,,,,,,,,,,,,
6,well1481,0,,,,,,,,,,,,,,,,,
6,well1482,0,,,,,,,,,,,,,,,,,
6,well1483,0,,,,,,,,,,,,,,,,,
6,well1484,0,,,,,,,,,,,,,,,,,
6,well1485,0,,,,,,,,,,,,,,,,,
5,well1486,0,,,,,,,,,,,,,,,,,
5,well1487,0,,,,,,,,,,,,,,,,,
5,well1488,0,,,,,,,,,,,,,,,,,
5,well1489,0,,,,,,,,,,,,,,,,,
5,well1490,0,,,,,,,,,,,,,,,,,
5,well1491,0,,,,,,,,,,,,,,,,,
5,well1492,0,,,,,,,,,,,,,,,,,
5,well1493,0,,,,,,,,,,,,,,,,,
5,well1494,0,,,,,,,,,,,,,,,,,
5,well1495,0,,,,,,,,,,,,,,,,,
5,well1496,0,,,,,,,,,,,,,,,,,
5,well973,0,,,,,,,,,,,,,,,,,
5,well974,0,,,,,,,,,,,,,,,,,
5,well975,0,,,,,,,,,,,,,,,,,
5,well976,0,,,,,,,,,,,,,,,,,
5,well977,0,,,,,,,,,,,,,,,,,
5,well978,0,,,,,,,,,,,,,,,,,
5,well979,0,,,,,,,,,,,,,,,,,
5,well980,0,,,,,,,,,,,,,,,,,
5,well981,0,,,,,,,,,,,,,,,,,
5,well982,0,,,,,,,,,,,,,,,,,
5,well983,0,,,,,,,,,,,,,,,,,
5,well984,0,,,,,,,,,,,,,,,,,
5,well985,0,,,,,,,,,,,,,,,,,
5,well986,0,,,,,,,,,,,,,,,,,
5,well987,0,,,,,,,,,,,,,,,,,
5,well988,0,,,,,,,,,,,,,,,,,
5,well989,0,,,,,,,,,,,,,,,,,
5,well990,0,,,,,,,,,,,,,,,,,
5,well991,0,,,,,,,,,,,,,,,,,
5,well992,0,,,,,,,,,,,,,,,,,
5,well993,0,,,,,,,,,,,,,,,,,
5,well994,0,,,,,,,,,,,,,,,,,
5,well995,0,,,,,,,,,,,,,,,,,
5,well996,0,,,,,,,,,,,,,,,,,
5,well997,0,,,,,,,,,,,,,,,,,
5,well998,0,,,,,,,,,,,,,,,,,
5,well999,0,,,,,,,,,,,,,,,,,
5,well1000,0,,,,,,,,,,,,,,,,,
5,well1001,0,,,,,,,,,,,,,,,,,
5,well1002,0,,,,,,,,,,,,,,,,,
5,well1003,0,,,,,,,,,,,,,,,,,
5,well1004,0,,,,,,,,,,,,,,,,,
5,well1005,0,,,,,,,,,,,,,,,,,
5,well1006,0,,,,,,,,,,,,,,,,,
5,well1007,0,,,,,,,,,,,,,,,,,
5,well1008,0,,,,,,,,,,,,,,,,,
5,well1009,0,,,,,,,,,,,,,,,,,
5,well1010,0,,,,,,,,,,,,,,,,,
5,well1011,0,,,,,,,,,,,,,,,,,
5,well1012,0,,,,,,,,,,,,,,,,,
5,well1013,0,,,,,,,,,,,,,,,,,
5,well1014,0,,,,,,,,,,,,,,,,,
5,well1015,0,,,,,,,,,,,,,,,,,
5,well1016,0,,,,,,,,,,,,,,,,,
5,well1017,0,,,,,,,,,,,,,,,,,
5,well1018,0,,,,,,,,,,,,,,,,,
5,well1019,0,,,,,,,,,,,,,,,,,
5,well1020,0,,,,,,,,,,,,,,,,,
5,well1021,0,,,,,,,,,,,,,,,,,
5,well1022,0,,,,,,,,,,,,,,,,,
5,well1023,0,,,,,,,,,,,,,,,,,
5,well1024,0,,,,,,,,,,,,,,,,,
5,well1025,0,,,,,,,,,,,,,,,,,
5,well1026,0,,,,,,,,,,,,,,,,,
5,well1027,0,,,,,,,,,,,,,,,,,
5,well1028,0,,,,,,,,,,,,,,,,,
5,well1029,0,,,,,,,,,,,,,,,,,
5,well1030,0,,,,,,,,,,,,,,,,,
5,well1031,0,,,,,,,,,,,,,,,,,
5,well1032,0,,,,,,,,,,,,,,,,,
5,well1033,0,,,,,,,,,,,,,,,,,
5,well1034,0,,,,,,,,,,,,,,,,,
5,well1035,0,,,,,,,,,,,,,,,,,
5,well1036,0,,,,,,,,,,,,,,,,,
5,well1037,0,,,,,,,,,,,,,,,,,
5,well1038,0,,,,,,,,,,,,,,,,,
5,well1039,0,,,,,,,,,,,,,,,,,
5,well1040,0,,,,,,,,,,,,,,,,,
5,well1041,0,,,,,,,,,,,,,,,,,
5,well1042,0,,,,,,,,,,,,,,,,,
5,well1043,0,,,,,,,,,,,,,,,,,
5,well1044,0,,,,,,,,,,,,,,,,,
5,well1045,0,,,,,,,,,,,,,,,,,
5,well1046,0,,,,,,,,,,,,,,,,,
5,well1047,0,,,,,,,,,,,,,,,,,
5,well1048,0,,,,,,,,,,,,,,,,,
5,well1049,0,,,,,,,,,,,,,,,,,
5,well1050,0,,,,,,,,,,,,,,,,,
5,well1051,0,,,,,,,,,,,,,,,,,
5,well1052,0,,,,,,,,,,,,,,,,,
5,well1053,0,,,,,,,,,,,,,,,,,
5,well1054,0,,,,,,,,,,,,,,,,,
5,well1055,0,,,,,,,,,,,,,,,,,
5,well1056,0,,,,,,,,,,,,,,,,,
5,well1057,0,,,,,,,,,,,,,,,,,
5,well1058,0,,,,,,,,,,,,,,,,,
5,well1059,0,,,,,,,,,,,,,,,,,
5,well1060,0,,,,,,,,,,,,,,,,,
5,well1061,0,,,,,,,,,,,,,,,,,
5,well1062,0,,,,,,,,,,,,,,,,,
5,well1063,0,,,,,,,,,,,,,,,,,
5,well1064,0,,,,,,,,,,,,,,,,,
5,well1065,0,,,,,,,,,,,,,,,,,
5,well1066,0,,,,,,,,,,,,,,,,,
5,well1067,0,,,,,,,,,,,,,,,,,
5,well1068,0,,,,,,,,,,,,,,,,,
5,well1069,0,,,,,,,,,,,,,,,,,
5,well1070,0,,,,,,,,,,,,,,,,,
5,well1071,0,,,,,,,,,,,,,,,,,
5,well1072,0,,,,,,,,,,,,,,,,,
5,well1073,0,,,,,,,,,,,,,,,,,
5,well1074,0,,,,,,,,,,,,,,,,,
5,well1075,0,,,,,,,,,,,,,,,,,
5,well1076,0,,,,,,,,,,,,,,,,,
5,well1077,0,,,,,,,,,,,,,,,,,
5,well1078,0,,,,,,,,,,,,,,,,,
5,well1079,0,,,,,,,,,,,,,,,,,
5,well1080,0,,,,,,,,,,,,,,,,,
5,well1081,0,,,,,,,,,,,,,,,,,
5,well1082,0,,,,,,,,,,,,,,,,,
5,well1083,0,,,,,,,,,,,,,,,,,
5,well1084,0,,,,,,,,,,,,,,,,,
5,well1085,0,,,,,,,,,,,,,,,,,
5,well1086,0,,,,,,,,,,,,,,,,,
5,well1087,0,,,,,,,,,,,,,,,,,
5,well1088,0,,,,,,,,,,,,,,,,,
5,well1089,0,,,,,,,,,,,,,,,,,
5,well1090,0,,,,,,,,,,,,,,,,,
5,well1091,0,,,,,,,,,,,,,,,,,
5,well1092,0,,,,,,,,,,,,,,,,,
5,well1093,0,,,,,,,,,,,,,,,,,
5,well1094,0,,,,,,,,,,,,,,,,,
5,well1095,0,,,,,,,,,,,,,,,,,
5,well1096,0,,,,,,,,,,,,,,,,,
5,well1097,0,,,,,,,,,,,,,,,,,
5,well1098,0,,,,,,,,,,,,,,,,,
5,well1099,0,,,,,,,,,,,,,,,,,
5,well1100,0,,,,,,,,,,,,,,,,,
5,well1101,0,,,,,,,,,,,,,,,,,
5,well1102,0,,,,,,,,,,,,,,,,,
5,well1103,0,,,,,,,,,,,,,,,,,
5,well1104,0,,,,,,,,,,,,,,,,,
5,well1105,0,,,,,,,,,,,,,,,,,
5,well1106,0,,,,,,,,,,,,,,,,,
5,well1107,0,,,,,,,,,,,,,,,,,
5,well1108,0,,,,,,,,,,,,,,,,,
5,well1109,0,,,,,,,,,,,,,,,,,
5,well1110,0,,,,,,,,,,,,,,,,,
5,well1111,0,,,,,,,,,,,,,,,,,
5,well1112,0,,,,,,,,,,,,,,,,,
5,well1113,0,,,,,,,,,,,,,,,,,
5,well1114,0,,,,,,,,,,,,,,,,,
5,well1115,0,,,,,,,,,,,,,,,,,
5,well1116,0,,,,,,,,,,,,,,,,,
5,well1117,0,,,,,,,,,,,,,,,,,
5,well1118,0,,,,,,,,,,,,,,,,,
5,well1119,0,,,,,,,,,,,,,,,,,
5,well1120,0,,,,,,,,,,,,,,,,,
5,well1121,0,,,,,,,,,,,,,,,,,
5,well1122,0,,,,,,,,,,,,,,,,,
5,well1123,0,,,,,,,,,,,,,,,,,
5,well1124,0,,,,,,,,,,,,,,,,,
5,well1125,0,,,,,,,,,,,,,,,,,
5,well1126,0,,,,,,,,,,,,,,,,,
5,well1127,0,,,,,,,,,,,,,,,,,
5,well1128,0,,,,,,,,,,,,,,,,,
5,well1129,0,,,,,,,,,,,,,,,,,
5,well1130,0,,,,,,,,,,,,,,,,,
5,well1131,0,,,,,,,,,,,,,,,,,
5,well1132,0,,,,,,,,,,,,,,,,,
5,well1133,0,,,,,,,,,,,,,,,,,
5,well1134,0,,,,,,,,,,,,,,,,,
5,well1135,0,,,,,,,,,,,,,,,,,
5,well1136,0,,,,,,,,,,,,,,,,,
5,well1137,0,,,,,,,,,,,,,,,,,
5,well1138,0,,,,,,,,,,,,,,,,,
5,well1139,0,,,,,,,,,,,,,,,,,
5,well1140,0,,,,,,,,,,,,,,,,,
5,well1141,0,,,,,,,,,,,,,,,,,
5,well1142,0,,,,,,,,,,,,,,,,,
5,well1143,0,,,,,,,,,,,,,,,,,
5,well1144,0,,,,,,,,,,,,,,,,,
5,well1145,0,,,,,,,,,,,,,,,,,
5,well1146,0,,,,,,,,,,,,,,,,,
5,well1147,0,,,,,,,,,,,,,,,,,
5,well1148,0,,,,,,,,,,,,,,,,,
5,well1149,0,,,,,,,,,,,,,,,,,
5,well1150,0,,,,,,,,,,,,,,,,,
5,well1151,0,,,,,,,,,,,,,,,,,
5,well1152,0,,,,,,,,,,,,,,,,,
5,well1153,0,,,,,,,,,,,,,,,,,
5,well1154,0,,,,,,,,,,,,,,,,,
5,well1155,0,,,,,,,,,,,,,,,,,
5,well1156,0,,,,,,,,,,,,,,,,,
5,well1157,0,,,,,,,,,,,,,,,,,
5,well1158,0,,,,,,,,,,,,,,,,,
5,well1159,0,,,,,,,,,,,,,,,,,
5,well1160,0,,,,,,,,,,,,,,,,,
5,well1161,0,,,,,,,,,,,,,,,,,
5,well1162,0,,,,,,,,,,,,,,,,,
5,well1163,0,,,,,,,,,,,,,,,,,
5,well1164,0,,,,,,,,,,,,,,,,,
5,well1165,0,,,,,,,,,,,,,,,,,
5,well1166,0,,,,,,,,,,,,,,,,,
5,well1167,0,,,,,,,,,,,,,,,,,
5,well1168,0,,,,,,,,,,,,,,,,,
5,well1169,0,,,,,,,,,,,,,,,,,
5,well1170,0,,,,,,,,,,,,,,,,,
5,well1171,0,,,,,,,,,,,,,,,,,
5,well1172,0,,,,,,,,,,,,,,,,,
5,well1173,0,,,,,,,,,,,,,,,,,
5,well1174,0,,,,,,,,,,,,,,,,,
5,well1175,0,,,,,,,,,,,,,,,,,
5,well1176,0,,,,,,,,,,,,,,,,,
5,well1177,0,,,,,,,,,,,,,,,,,
5,well1178,0,,,,,,,,,,,,,,,,,
5,well1179,0,,,,,,,,,,,,,,,,,
5,well1180,0,,,,,,,,,,,,,,,,,
5,well1181,0,,,,,,,,,,,,,,,,,
5,well1182,0,,,,,,,,,,,,,,,,,
5,well1183,0,,,,,,,,,,,,,,,,,
5,well1184,0,,,,,,,,,,,,,,,,,
5,well1185,0,,,,,,,,,,,,,,,,,
5,well1186,0,,,,,,,,,,,,,,,,,
5,well1187,0,,,,,,,,,,,,,,,,,
5,well1188,0,,,,,,,,,,,,,,,,,
5,well1189,0,,,,,,,,,,,,,,,,,
5,well1190,0,,,,,,,,,,,,,,,,,
5,well1191,0,,,,,,,,,,,,,,,,,
5,well1192,0,,,,,,,,,,,,,,,,,
5,well1193,0,,,,,,,,,,,,,,,,,
5,well1194,0,,,,,,,,,,,,,,,,,
5,well1195,0,,,,,,,,,,,,,,,,,
5,well1196,0,,,,,,,,,,,,,,,,,
5,well1197,0,,,,,,,,,,,,,,,,,
5,well1198,0,,,,,,,,,,,,,,,,,
5,well1199,0,,,,,,,,,,,,,,,,,
5,well1200,0,,,,,,,,,,,,,,,,,
5,well1201,0,,,,,,,,,,,,,,,,,
5,well1202,0,,,,,,,,,,,,,,,,,
5,well1203,0,,,,,,,,,,,,,,,,,
5,well1204,0,,,,,,,,,,,,,,,,,
5,well1205,0,,,,,,,,,,,,,,,,,
5,well1206,0,,,,,,,,,,,,,,,,,
5,well1207,0,,,,,,,,,,,,,,,,,
5,well1208,0,,,,,,,,,,,,,,,,,
5,well1209,0,,,,,,,,,,,,,,,,,
5,well1210,0,,,,,,,,,,,,,,,,,
5,well1211,0,,,,,,,,,,,,,,,,,
5,well1212,0,,,,,,,,,,,,,,,,,
5,well1213,0,,,,,,,,,,,,,,,,,
5,well1214,0,,,,,,,,,,,,,,,,,
5,well1215,0,,,,,,,,,,,,,,,,,
5,well1216,0,,,,,,,,,,,,,,,,,
5,well1217,0,,,,,,,,,,,,,,,,,
5,well1218,0,,,,,,,,,,,,,,,,,
5,well1219,0,,,,,,,,,,,,,,,,,
5,well1220,0,,,,,,,,,,,,,,,,,
5,well1221,0,,,,,,,,,,,,,,,,,
5,well1222,0,,,,,,,,,,,,,,,,,
5,well1223,0,,,,,,,,,,,,,,,,,
5,well1224,0,,,,,,,,,,,,,,,,,
5,well1225,0,,,,,,,,,,,,,,,,,
5,well1226,0,,,,,,,,,,,,,,,,,
5,well1227,0,,,,,,,,,,,,,,,,,
5,well1228,0,,,,,,,,,,,,,,,,,
5,well1229,0,,,,,,,,,,,,,,,,,
5,well1230,0,,,,,,,,,,,,,,,,,
5,well1231,0,,,,,,,,,,,,,,,,,
5,well1232,0,,,,,,,,,,,,,,,,,
5,well1233,0,,,,,,,,,,,,,,,,,
5,well1234,0,,,,,,,,,,,,,,,,,
5,well1235,0,,,,,,,,,,,,,,,,,
5,well1236,0,,,,,,,,,,,,,,,,,
5,well1237,0,,,,,,,,,,,,,,,,,
5,well1238,0,,,,,,,,,,,,,,,,,
5,well1239,0,,,,,,,,,,,,,,,,,
5,well1240,0,,,,,,,,,,,,,,,,,
5,well1241,0,,,,,,,,,,,,,,,,,
5,well1242,0,,,,,,,,,,,,,,,,,
